tiempo,paso,n_part
129.18007,0.021,0
129.20107,0.021,0
129.21907,0.018,0
129.24207,0.023,0
129.26106,0.019,0
129.28107,0.02,0
129.29907,0.018,0
129.32207,0.023,0
129.34007,0.018,0
129.35907,0.019,0
129.38206,0.023,0
129.40106,0.019,0
129.41907,0.018,0
129.43907,0.02,0
129.45908,0.02,0
129.47908,0.02,0
129.49908,0.02,0
129.52109,0.022,0
129.5391,0.018,0
129.5611,0.022,0
129.5791,0.018,0
129.6021,0.023,0
129.6211,0.019,0
129.6391,0.018,0
129.6601,0.021,0
129.68109,0.021,0
129.7011,0.02,0
129.7201,0.019,0
129.7401,0.02,0
129.7601,0.02,0
129.7811,0.021,0
129.8001,0.019,0
129.8201,0.02,0
129.8391,0.019,0
129.8591,0.02,0
129.8811,0.022,0
129.90111,0.02,0
129.91911,0.018,0
129.93912,0.02,0
129.96112,0.022,0
129.97913,0.018,0
129.99913,0.02,0
130.02013,0.021,0
130.04112,0.021,0
130.06012,0.019,0
130.08012,0.02,0
130.10013,0.02,0
130.11913,0.019,0
130.14012,0.021,0
130.16212,0.022,0
130.18213,0.02,0
130.19913,0.017,0
130.21913,0.02,0
130.23914,0.02,0
130.26114,0.022,0
130.28114,0.02,0
130.30014,0.019,0
130.32014,0.02,0
130.34215,0.022,0
130.36015,0.018,0
130.38115,0.021,0
130.39915,0.018,0
130.41815,0.019,0
130.43915,0.021,0
130.45915,0.02,0
130.48015,0.021,0
130.50015,0.02,0
130.52016,0.02,0
130.54016,0.02,0
130.56216,0.022,0
130.58116,0.019,0
130.60117,0.02,0
130.62117,0.02,0
130.64117,0.02,0
130.66118,0.02,0
130.68217,0.021,0
130.70018,0.018,0
130.72118,0.021,0
130.74217,0.021,0
130.76117,0.019,0
130.77917,0.018,0
130.80217,0.023,0
130.82117,0.019,0
130.84216,0.021,0
130.86217,0.02,0
130.88116,0.019,0
130.90117,0.02,0
130.91917,0.018,0
130.94217,0.023,0
130.96017,0.018,0
130.98117,0.021,0
131.00017,0.019,0
131.02116,0.021,0
131.04117,0.02,0
131.05917,0.018,0
131.08118,0.022,0
131.10017,0.019,0
131.12218,0.022,0
131.14117,0.019,0
131.16017,0.019,0
131.18117,0.021,0
131.20117,0.02,0
131.22118,0.02,0
131.24017,0.019,0
131.26117,0.021,0
131.27917,0.018,0
131.30217,0.023,0
131.33217,0.03,0
131.34016,0.008,0
131.36017,0.02,0
131.38017,0.02,0
131.39917,0.019,0
131.42017,0.021,0
131.44017,0.02,0
131.46117,0.021,0
131.48117,0.02,0
131.50117,0.02,0
131.52017,0.019,0
131.54117,0.021,0
131.56117,0.02,0
131.58217,0.021,0
131.60117,0.019,0
131.62016,0.019,0
131.64116,0.021,0
131.66216,0.021,0
131.68315,0.021,0
131.69916,0.016,0
131.72116,0.022,0
131.74416,0.023,0
131.76515,0.021,0
131.78215,0.017,0
131.80115,0.019,0
131.82014,0.019,0
131.84015,0.02,0
131.86115,0.021,0
131.88115,0.02,0
131.89915,0.018,0
131.92116,0.022,0
131.94215,0.021,0
131.95915,0.017,0
131.97916,0.02,0
131.99916,0.02,0
132.02415,0.025,0
132.04115,0.017,0
132.06015,0.019,0
132.08115,0.021,0
132.10014,0.019,0
132.11914,0.019,0
132.14114,0.022,0
132.16115,0.02,0
132.17915,0.018,0
132.20116,0.022,0
132.22015,0.019,0
132.24016,0.02,0
132.26016,0.02,0
132.27916,0.019,0
132.29916,0.02,0
132.31917,0.02,0
132.33917,0.02,0
132.36118,0.022,0
132.38118,0.02,0
132.40018,0.019,0
132.42218,0.022,0
132.44318,0.021,0
132.45918,0.016,0
132.47818,0.019,0
132.49918,0.021,0
132.51918,0.02,0
132.53918,0.02,0
132.56218,0.023,0
132.58118,0.019,0
132.60217,0.021,0
132.62018,0.018,0
132.64018,0.02,0
132.66019,0.02,0
132.68019,0.02,0
132.69919,0.019,0
132.7192,0.02,0
132.7392,0.02,0
132.7592,0.02,0
132.7802,0.021,0
132.7992,0.019,0
132.8192,0.02,0
132.8392,0.02,0
132.8592,0.02,0
132.8802,0.021,0
132.9012,0.021,0
132.9202,0.019,0
132.9422,0.022,0
132.9622,0.02,0
132.98221,0.02,0
133.00021,0.018,0
133.01921,0.019,0
133.03922,0.02,0
133.06122,0.022,0
133.08022,0.019,0
133.10222,0.022,0
133.12022,0.018,0
133.14023,0.02,0
133.16023,0.02,0
133.18024,0.02,0
133.20024,0.02,0
133.22025,0.02,0
133.24225,0.022,0
133.26025,0.018,0
133.28026,0.02,0
133.30026,0.02,0
133.32027,0.02,0
133.34126,0.021,0
133.36127,0.02,0
133.37927,0.018,0
133.39928,0.02,0
133.42027,0.021,0
133.44127,0.021,0
133.46127,0.02,0
133.48427,0.023,0
133.50027,0.016,0
133.52127,0.021,0
133.54027,0.019,0
133.56126,0.021,0
133.58026,0.019,0
133.60126,0.021,0
133.62025,0.019,0
133.64026,0.02,0
133.65926,0.019,0
133.68126,0.022,0
133.70026,0.019,0
133.72026,0.02,0
133.74126,0.021,0
133.75926,0.018,0
133.77927,0.02,0
133.79927,0.02,0
133.81927,0.02,0
133.84027,0.021,0
133.85927,0.019,0
133.88226,0.023,0
133.90227,0.02,0
133.92126,0.019,0
133.93927,0.018,0
133.96127,0.022,0
133.97928,0.018,0
133.99928,0.02,0
134.01929,0.02,0
134.03929,0.02,0
134.06029,0.021,0
134.07928,0.019,0
134.09929,0.02,0
134.12029,0.021,0
134.14029,0.02,0
134.16129,0.021,0
134.18028,0.019,0
134.20128,0.021,0
134.22028,0.019,0
134.24228,0.022,0
134.26328,0.021,0
134.28027,0.017,0
134.30127,0.021,0
134.32127,0.02,0
134.33928,0.018,0
134.36227,0.023,0
134.37927,0.017,0
134.40128,0.022,0
134.42227,0.021,0
134.44228,0.02,0
134.46028,0.018,0
134.48128,0.021,0
134.50328,0.022,0
134.52228,0.019,0
134.54128,0.019,0
134.56027,0.019,0
134.57927,0.019,0
134.60127,0.022,0
134.61928,0.018,0
134.64027,0.021,0
134.65927,0.019,0
134.67928,0.02,0
134.70128,0.022,0
134.71928,0.018,0
134.74129,0.022,0
134.76028,0.019,0
134.78128,0.021,0
134.80228,0.021,0
134.82127,0.019,0
134.83928,0.018,0
134.85928,0.02,0
134.88028,0.021,0
134.90128,0.021,0
134.92027,0.019,0
134.93927,0.019,0
134.95927,0.02,0
134.97928,0.02,0
135.00128,0.022,0
135.01929,0.018,0
135.04028,0.021,0
135.06029,0.02,0
135.07928,0.019,0
135.09929,0.02,0
135.12129,0.022,0
135.1413,0.02,0
135.1613,0.02,0
135.1803,0.019,0
135.2003,0.02,0
135.2213,0.021,0
135.2393,0.018,0
135.2603,0.021,0
135.2823,0.022,0
135.3013,0.019,0
135.3213,0.02,0
135.34131,0.02,0
135.36131,0.02,0
135.38031,0.019,0
135.40031,0.02,0
135.41931,0.019,0
135.44131,0.022,0
135.46431,0.023,0
135.48131,0.017,0
135.50131,0.02,0
135.51932,0.018,0
135.53932,0.02,0
135.56032,0.021,0
135.58131,0.021,0
135.60031,0.019,0
135.62231,0.022,0
135.64131,0.019,0
135.65932,0.018,0
135.67932,0.02,0
135.69933,0.02,0
135.72032,0.021,0
135.74033,0.02,0
135.76132,0.021,0
135.78032,0.019,0
135.80032,0.02,0
135.82132,0.021,0
135.84132,0.02,0
135.86032,0.019,0
135.88033,0.02,0
135.89932,0.019,0
135.91933,0.02,0
135.94032,0.021,0
135.96132,0.021,0
135.98232,0.021,0
136.00232,0.02,0
136.01932,0.017,1
136.03932,0.02,1
136.06032,0.021,1
136.08032,0.02,1
136.09932,0.019,1
136.11932,0.02,1
136.13933,0.02,1
136.15933,0.02,1
136.18033,0.021,1
136.20033,0.02,1
136.21933,0.019,1
136.24133,0.022,1
136.26233,0.021,1
136.27933,0.017,1
136.30133,0.022,1
136.32133,0.02,1
136.34233,0.021,1
136.36034,0.018,1
136.38034,0.02,1
136.40134,0.021,1
136.41934,0.018,1
136.44034,0.021,1
136.46133,0.021,1
136.48134,0.02,1
136.50233,0.021,1
136.52034,0.018,1
136.53934,0.019,1
136.56233,0.023,1
136.58234,0.02,1
136.60133,0.019,1
136.62033,0.019,1
136.64133,0.021,1
136.65933,0.018,1
136.68033,0.021,1
136.70033,0.02,1
136.72234,0.022,1
136.74234,0.02,1
136.75934,0.017,1
136.78033,0.021,1
136.80034,0.02,1
136.82133,0.021,1
136.83934,0.018,50
136.86034,0.021,50
136.88133,0.021,50
136.90233,0.021,50
136.92233,0.02,50
136.93933,0.017,50
136.95934,0.02,50
136.98134,0.022,50
137.00034,0.019,50
137.02034,0.02,50
137.04134,0.021,50
137.06134,0.02,50
137.07935,0.018,50
137.10034,0.021,50
137.12134,0.021,50
137.13934,0.018,50
137.16034,0.021,50
137.18034,0.02,50
137.20235,0.022,50
137.22035,0.018,50
137.23935,0.019,50
137.26135,0.022,50
137.28235,0.021,50
137.30035,0.018,50
137.32036,0.02,50
137.33936,0.019,50
137.35936,0.02,50
137.38136,0.022,50
137.40137,0.02,50
137.42036,0.019,50
137.44037,0.02,50
137.46136,0.021,0
137.48236,0.021,0
137.50136,0.019,0
137.52235,0.021,0
137.54135,0.019,0
137.56035,0.019,0
137.58235,0.022,0
137.60036,0.018,0
137.62135,0.021,0
137.63936,0.018,0
137.66136,0.022,0
137.67937,0.018,0
137.70036,0.021,0
137.72037,0.02,0
137.74237,0.022,0
137.76038,0.018,0
137.78137,0.021,0
137.79938,0.018,0
137.82138,0.022,0
137.84038,0.019,0
137.85938,0.019,0
137.87938,0.02,0
137.90038,0.021,0
137.92137,0.021,0
137.94138,0.02,0
137.96237,0.021,0
137.97937,0.017,0
138.00137,0.022,0
138.02138,0.02,0
138.03938,0.018,0
138.06038,0.021,0
138.08038,0.02,0
138.10039,0.02,0
138.12239,0.022,0
138.14139,0.019,0
138.16139,0.02,0
138.18039,0.019,0
138.20139,0.021,0
138.21939,0.018,0
138.24039,0.021,0
138.25938,0.019,0
138.28238,0.023,0
138.30038,0.018,0
138.31938,0.019,0
138.34038,0.021,0
138.35938,0.019,0
138.38037,0.021,0
138.40038,0.02,0
138.41937,0.019,0
138.44237,0.023,0
138.45937,0.017,0
138.48036,0.021,0
138.49936,0.019,0
138.52036,0.021,0
138.54036,0.02,0
138.56036,0.02,0
138.58237,0.022,0
138.60237,0.02,0
138.62137,0.019,0
138.63937,0.018,0
138.66138,0.022,0
138.68138,0.02,0
138.70038,0.019,0
138.72137,0.021,0
138.73938,0.018,0
138.76038,0.021,0
138.77937,0.019,0
138.80138,0.022,0
138.81938,0.018,0
138.83939,0.02,0
138.86038,0.021,0
138.87938,0.019,0
138.90038,0.021,0
138.92038,0.02,0
138.94038,0.02,0
138.96138,0.021,0
138.98138,0.02,0
138.99939,0.018,0
139.0194,0.02,0
139.0414,0.022,0
139.0594,0.018,0
139.0794,0.02,0
139.1004,0.021,0
139.1194,0.019,0
139.1424,0.023,0
139.1604,0.018,0
139.1814,0.021,0
139.2004,0.019,1
139.22139,0.021,1
139.2414,0.02,1
139.2614,0.02,1
139.2804,0.019,1
139.3004,0.02,1
139.3194,0.019,1
139.3394,0.02,1
139.3594,0.02,1
139.3804,0.021,1
139.3994,0.019,1
139.4194,0.02,1
139.4404,0.021,1
139.4604,0.02,1
139.4814,0.021,1
139.4994,0.018,1
139.51941,0.02,1
139.53941,0.02,1
139.56142,0.022,1
139.58142,0.02,1
139.60143,0.02,1
139.62242,0.021,1
139.64142,0.019,1
139.66142,0.02,1
139.68242,0.021,1
139.70242,0.02,1
139.72043,0.018,1
139.74043,0.02,1
139.76244,0.022,1
139.78244,0.02,1
139.80244,0.02,1
139.82144,0.019,1
139.83945,0.018,1
139.86145,0.022,1
139.87946,0.018,1
139.90146,0.022,1
139.92146,0.02,1
139.93947,0.018,1
139.96147,0.022,1
139.98047,0.019,1
139.99947,0.019,1
140.02046,0.021,50
140.04047,0.02,50
140.06247,0.022,50
140.07947,0.017,50
140.10347,0.024,50
140.12447,0.021,51
140.14247,0.018,51
140.16347,0.021,51
140.18246,0.019,51
140.20047,0.018,51
140.21947,0.019,51
140.24046,0.021,51
140.25946,0.019,51
140.27946,0.02,51
140.30046,0.021,51
140.32146,0.021,51
140.34146,0.02,51
140.36147,0.02,51
140.38046,0.019,51
140.39946,0.019,51
140.42245,0.023,51
140.44046,0.018,51
140.46046,0.02,51
140.48247,0.022,51
140.50047,0.018,51
140.52147,0.021,51
140.54147,0.02,51
140.56148,0.02,51
140.58148,0.02,51
140.60048,0.019,51
140.61948,0.019,51
140.64148,0.022,1
140.65948,0.018,1
140.68048,0.021,1
140.69948,0.019,1
140.72148,0.022,1
140.74248,0.021,2
140.76147,0.019,2
140.78047,0.019,2
140.80048,0.02,2
140.82048,0.02,2
140.83948,0.019,2
140.86047,0.021,2
140.87947,0.019,2
140.90047,0.021,2
140.92047,0.02,2
140.94247,0.022,51
140.96248,0.02,51
140.98148,0.019,51
141.00348,0.022,51
141.02148,0.018,51
141.04048,0.019,51
141.05948,0.019,51
141.08148,0.022,51
141.10048,0.019,51
141.12148,0.021,51
141.14148,0.02,51
141.16048,0.019,51
141.18048,0.02,51
141.20049,0.02,51
141.22049,0.02,51
141.23949,0.019,51
141.25949,0.02,51
141.2795,0.02,51
141.30049,0.021,51
141.31949,0.019,51
141.34248,0.023,51
141.35948,0.017,51
141.38248,0.023,51
141.40048,0.018,51
141.42249,0.022,51
141.44249,0.02,51
141.4605,0.018,51
141.47949,0.019,51
141.50049,0.021,51
141.52148,0.021,51
141.54248,0.021,52
141.56049,0.018,51
141.58148,0.021,51
141.60048,0.019,51
141.62148,0.021,51
141.63948,0.018,51
141.66048,0.021,51
141.68048,0.02,51
141.69948,0.019,51
141.71948,0.02,51
141.73949,0.02,51
141.75949,0.02,51
141.78049,0.021,51
141.79948,0.019,51
141.82048,0.021,51
141.83948,0.019,51
141.86047,0.021,51
141.87947,0.019,51
141.90247,0.023,51
141.92047,0.018,51
141.94048,0.02,51
141.96147,0.021,51
141.98047,0.019,51
142.00047,0.02,51
142.01947,0.019,51
142.03947,0.02,51
142.05948,0.02,51
142.08348,0.024,51
142.09949,0.016,51
142.11949,0.02,51
142.14249,0.023,51
142.16148,0.019,51
142.17949,0.018,1
142.20049,0.021,1
142.22049,0.02,1
142.23949,0.019,1
142.26149,0.022,1
142.28249,0.021,1
142.30049,0.018,1
142.32149,0.021,1
142.34048,0.019,2
142.36049,0.02,51
142.3805,0.02,51
142.4025,0.022,51
142.4215,0.019,51
142.4415,0.02,51
142.4595,0.018,51
142.4795,0.02,51
142.50151,0.022,51
142.51952,0.018,51
142.54251,0.023,51
142.56052,0.018,51
142.58052,0.02,51
142.59952,0.019,51
142.62051,0.021,51
142.64052,0.02,51
142.66052,0.02,51
142.68053,0.02,51
142.70053,0.02,51
142.72054,0.02,51
142.74153,0.021,51
142.76253,0.021,51
142.78053,0.018,51
142.80153,0.021,51
142.82053,0.019,51
142.83952,0.019,51
142.86252,0.023,51
142.87952,0.017,51
142.90051,0.021,51
142.92052,0.02,51
142.93951,0.019,51
142.96251,0.023,51
142.9815,0.019,1
143.00151,0.02,1
143.02051,0.019,1
143.04051,0.02,1
143.06052,0.02,2
143.08052,0.02,2
143.10052,0.02,2
143.12053,0.02,2
143.14053,0.02,2
143.16054,0.02,51
143.18153,0.021,51
143.20253,0.021,51
143.21953,0.017,51
143.24153,0.022,51
143.25954,0.018,51
143.27954,0.02,51
143.30154,0.022,51
143.31955,0.018,51
143.34055,0.021,51
143.36255,0.022,51
143.38155,0.019,51
143.39955,0.018,51
143.41956,0.02,51
143.44055,0.021,51
143.46155,0.021,51
143.48155,0.02,51
143.50156,0.02,51
143.51956,0.018,51
143.54056,0.021,51
143.56056,0.02,51
143.58156,0.021,51
143.60156,0.02,51
143.62157,0.02,51
143.64157,0.02,51
143.65958,0.018,51
143.68057,0.021,51
143.70157,0.021,51
143.72057,0.019,51
143.74057,0.02,51
143.76257,0.022,51
143.78157,0.019,1
143.80057,0.019,1
143.82156,0.021,1
143.84157,0.02,1
143.85957,0.018,1
143.87958,0.02,50
143.90158,0.022,50
143.92159,0.02,50
143.94058,0.019,50
143.96059,0.02,50
143.97958,0.019,50
144.00058,0.021,50
144.01958,0.019,50
144.04257,0.023,50
144.06058,0.018,50
144.08258,0.022,50
144.10158,0.019,50
144.12158,0.02,50
144.14159,0.02,50
144.16058,0.019,50
144.18158,0.021,50
144.20058,0.019,50
144.22258,0.022,50
144.23958,0.017,50
144.26158,0.022,50
144.27959,0.018,50
144.30058,0.021,50
144.32158,0.021,50
144.34058,0.019,50
144.36058,0.02,50
144.38058,0.02,50
144.40158,0.021,50
144.42159,0.02,50
144.44159,0.02,50
144.46059,0.019,50
144.48259,0.022,50
144.5006,0.018,0
144.51959,0.019,0
144.54059,0.021,0
144.56158,0.021,0
144.58058,0.019,0
144.60158,0.021,0
144.61958,0.018,0
144.64159,0.022,0
144.66058,0.019,0
144.68259,0.022,0
144.69958,0.017,0
144.71959,0.02,0
144.74258,0.023,0
144.76259,0.02,0
144.7806,0.018,0
144.79959,0.019,0
144.8216,0.022,0
144.84259,0.021,0
144.85959,0.017,0
144.88058,0.021,0
144.90059,0.02,0
144.92159,0.021,0
144.94159,0.02,0
144.9616,0.02,0
144.9796,0.018,0
145.0006,0.021,0
145.0206,0.02,0
145.0416,0.021,0
145.0596,0.018,0
145.0806,0.021,0
145.1026,0.022,0
145.1226,0.02,0
145.14261,0.02,0
145.1636,0.021,0
145.1806,0.017,0
145.2016,0.021,0
145.2206,0.019,0
145.2406,0.02,0
145.2596,0.019,0
145.2816,0.022,0
145.3006,0.019,0
145.3216,0.021,0
145.3396,0.018,0
145.3596,0.02,0
145.3806,0.021,0
145.4016,0.021,0
145.4196,0.018,0
145.4396,0.02,0
145.46161,0.022,0
145.4806,0.019,0
145.50061,0.02,0
145.5216,0.021,0
145.5406,0.019,0
145.5616,0.021,0
145.5796,0.018,0
145.59961,0.02,0
145.62161,0.022,0
145.64061,0.019,0
145.66261,0.022,0
145.68262,0.02,0
145.70062,0.018,0
145.72063,0.02,0
145.74162,0.021,0
145.75963,0.018,0
145.78062,0.021,0
145.80263,0.022,0
145.82063,0.018,0
145.84264,0.022,0
145.86064,0.018,0
145.88264,0.022,0
145.90164,0.019,0
145.92264,0.021,0
145.93964,0.017,0
145.95964,0.02,0
145.97964,0.02,0
146.00165,0.022,0
146.02264,0.021,0
146.04065,0.018,0
146.06165,0.021,0
146.08165,0.02,0
146.10165,0.02,0
146.12065,0.019,0
146.14165,0.021,0
146.15965,0.018,0
146.18265,0.023,0
146.20065,0.018,0
146.22066,0.02,0
146.23965,0.019,0
146.26065,0.021,0
146.27965,0.019,0
146.30064,0.021,0
146.32164,0.021,1
146.34064,0.019,1
146.36064,0.02,1
146.37964,0.019,1
146.40063,0.021,1
146.41963,0.019,1
146.44164,0.022,1
146.46164,0.02,1
146.48164,0.02,1
146.49965,0.018,1
146.52165,0.022,1
146.53966,0.018,1
146.56065,0.021,1
146.58266,0.022,1
146.60066,0.018,1
146.62067,0.02,1
146.64267,0.022,1
146.66068,0.018,1
146.68167,0.021,1
146.70267,0.021,1
146.72067,0.018,1
146.74068,0.02,1
146.76167,0.021,1
146.78168,0.02,1
146.80067,0.019,1
146.82167,0.021,1
146.84267,0.021,1
146.85966,0.017,1
146.88066,0.021,1
146.90067,0.02,1
146.92267,0.022,1
146.94067,0.018,1
146.96167,0.021,1
146.97968,0.018,1
146.99968,0.02,1
147.02168,0.022,1
147.04169,0.02,2
147.06169,0.02,2
147.0837,0.022,2
147.0997,0.016,2
147.1237,0.024,2
147.14171,0.018,51
147.16171,0.02,51
147.18372,0.022,51
147.20172,0.018,51
147.22472,0.023,51
147.24272,0.018,51
147.26073,0.018,51
147.28172,0.021,51
147.30072,0.019,51
147.32272,0.022,51
147.33972,0.017,51
147.35973,0.02,51
147.38173,0.022,51
147.40073,0.019,51
147.42172,0.021,51
147.44072,0.019,51
147.45972,0.019,51
147.48172,0.022,51
147.50072,0.019,51
147.52072,0.02,51
147.53972,0.019,51
147.56172,0.022,51
147.58072,0.019,51
147.60272,0.022,51
147.62273,0.02,51
147.64073,0.018,51
147.66273,0.022,51
147.67973,0.017,51
147.70073,0.021,51
147.71973,0.019,51
147.74072,0.021,51
147.76273,0.022,1
147.78073,0.018,1
147.79973,0.019,1
147.82072,0.021,1
147.84073,0.02,1
147.86073,0.02,50
147.88173,0.021,51
147.90073,0.019,51
147.92172,0.021,51
147.94373,0.022,51
147.96173,0.018,51
147.98273,0.021,51
148.00073,0.018,51
148.01973,0.019,51
148.04272,0.023,51
148.06172,0.019,51
148.08072,0.019,51
148.10272,0.022,51
148.11972,0.017,51
148.14072,0.021,51
148.16072,0.02,51
148.18272,0.022,51
148.20273,0.02,51
148.22173,0.019,51
148.24072,0.019,51
148.26172,0.021,51
148.28072,0.019,51
148.30072,0.02,51
148.32372,0.023,51
148.34172,0.018,51
148.36072,0.019,51
148.37971,0.019,51
148.40172,0.022,51
148.42172,0.02,51
148.44072,0.019,51
148.46172,0.021,51
148.48271,0.021,1
148.50171,0.019,1
148.52371,0.022,1
148.54172,0.018,1
148.56071,0.019,1
148.58072,0.02,1
148.60272,0.022,1
148.62172,0.019,1
148.63972,0.018,1
148.66173,0.022,1
148.68073,0.019,1
148.70172,0.021,50
148.72173,0.02,50
148.74272,0.021,50
148.76073,0.018,50
148.77972,0.019,50
148.80272,0.023,50
148.81972,0.017,50
148.84271,0.023,50
148.86171,0.019,50
148.87971,0.018,50
148.90071,0.021,50
148.9217,0.021,50
148.94171,0.02,50
148.96071,0.019,50
148.9817,0.021,50
148.99971,0.018,50
149.02171,0.022,50
149.04071,0.019,50
149.05971,0.019,50
149.08171,0.022,50
149.1027,0.021,50
149.12271,0.02,50
149.14072,0.018,50
149.16272,0.022,50
149.18073,0.018,50
149.20073,0.02,50
149.22372,0.023,50
149.24272,0.019,50
149.26073,0.018,50
149.28073,0.02,50
149.30074,0.02,50
149.32074,0.02,0
149.33974,0.019,0
149.36073,0.021,0
149.38074,0.02,0
149.39973,0.019,0
149.42174,0.022,0
149.44073,0.019,0
149.46074,0.02,0
149.48074,0.02,0
149.50174,0.021,0
149.52074,0.019,0
149.54274,0.022,0
149.56075,0.018,0
149.58174,0.021,0
149.60374,0.022,0
149.62175,0.018,0
149.64075,0.019,0
149.66075,0.02,0
149.68076,0.02,0
149.70076,0.02,0
149.72176,0.021,0
149.74075,0.019,0
149.76076,0.02,0
149.78076,0.02,0
149.80077,0.02,0
149.81976,0.019,0
149.84177,0.022,0
149.86076,0.019,0
149.87976,0.019,0
149.90076,0.021,0
149.92276,0.022,0
149.94376,0.021,0
149.95976,0.016,0
149.97977,0.02,0
150.00476,0.025,0
150.02277,0.018,0
150.04077,0.018,0
150.06277,0.022,0
150.08177,0.019,0
150.10277,0.021,0
150.12077,0.018,0
150.14078,0.02,0
150.16177,0.021,0
150.18277,0.021,0
150.20177,0.019,0
150.21977,0.018,0
150.24077,0.021,0
150.26176,0.021,0
150.28276,0.021,0
150.29976,0.017,0
150.32376,0.024,0
150.34076,0.017,0
150.36276,0.022,0
150.38277,0.02,0
150.40077,0.018,0
150.42177,0.021,0
150.44077,0.019,0
150.46176,0.021,0
150.48177,0.02,0
150.50076,0.019,0
150.52277,0.022,0
150.54077,0.018,0
150.56078,0.02,0
150.57977,0.019,0
150.60178,0.022,0
150.62178,0.02,0
150.64078,0.019,0
150.66377,0.023,0
150.68277,0.019,0
150.69977,0.017,0
150.72276,0.023,0
150.74176,0.019,0
150.75977,0.018,0
150.78076,0.021,0
150.80176,0.021,0
150.82275,0.021,0
150.84076,0.018,0
150.86276,0.022,0
150.88176,0.019,0
150.90076,0.019,0
150.91975,0.019,0
150.94075,0.021,0
150.96375,0.023,1
150.98175,0.018,1
151.00075,0.019,1
151.02174,0.021,1
151.04175,0.02,1
151.06274,0.021,1
151.08075,0.018,1
151.10075,0.02,1
151.12076,0.02,1
151.14076,0.02,1
151.16176,0.021,1
151.18076,0.019,1
151.20175,0.021,1
151.22075,0.019,1
151.24374,0.023,1
151.26175,0.018,1
151.28075,0.019,1
151.30075,0.02,1
151.32076,0.02,1
151.34076,0.02,1
151.36076,0.02,1
151.38176,0.021,1
151.40176,0.02,1
151.42177,0.02,1
151.44276,0.021,1
151.46077,0.018,1
151.48177,0.021,1
151.50177,0.02,1
151.51978,0.018,1
151.54077,0.021,1
151.56177,0.021,1
151.58177,0.02,1
151.60077,0.019,1
151.62077,0.02,1
151.64278,0.022,1
151.66278,0.02,2
151.68178,0.019,2
151.70277,0.021,2
151.72078,0.018,2
151.74278,0.022,2
151.76178,0.019,2
151.78178,0.02,51
151.80179,0.02,51
151.82079,0.019,51
151.84279,0.022,51
151.8628,0.02,51
151.8808,0.018,51
151.9018,0.021,51
151.92479,0.023,51
151.9408,0.016,51
151.9608,0.02,51
151.9808,0.02,51
152.0038,0.023,51
152.0208,0.017,51
152.0428,0.022,51
152.0598,0.017,51
152.0808,0.021,51
152.10179,0.021,51
152.1218,0.02,51
152.1418,0.02,51
152.1608,0.019,51
152.1828,0.022,51
152.2008,0.018,51
152.2238,0.023,51
152.2418,0.018,51
152.26181,0.02,51
152.2828,0.021,51
152.30081,0.018,51
152.32181,0.021,51
152.33981,0.018,51
152.36182,0.022,51
152.38081,0.019,51
152.40082,0.02,1
152.42082,0.02,1
152.44182,0.021,1
152.46082,0.019,2
152.48381,0.023,51
152.50182,0.018,51
152.51982,0.018,51
152.53983,0.02,51
152.56183,0.022,51
152.58183,0.02,51
152.60184,0.02,51
152.62083,0.019,51
152.63983,0.019,51
152.66183,0.022,51
152.68283,0.021,51
152.70084,0.018,51
152.72183,0.021,51
152.74083,0.019,51
152.76283,0.022,51
152.78084,0.018,51
152.80183,0.021,51
152.81984,0.018,51
152.84184,0.022,51
152.86185,0.02,51
152.87985,0.018,51
152.90085,0.021,51
152.92184,0.021,51
152.94284,0.021,51
152.96184,0.019,51
152.98083,0.019,51
153.00383,0.023,51
153.02083,0.017,51
153.04182,0.021,51
153.06383,0.022,51
153.08083,0.017,51
153.10283,0.022,1
153.12283,0.02,1
153.14084,0.018,1
153.15984,0.019,1
153.18184,0.022,1
153.20184,0.02,1
153.22185,0.02,2
153.24185,0.02,2
153.26085,0.019,2
153.28285,0.022,51
153.30086,0.018,51
153.32286,0.022,51
153.34186,0.019,51
153.36086,0.019,51
153.38086,0.02,51
153.40486,0.024,51
153.42186,0.017,51
153.43987,0.018,51
153.46286,0.023,51
153.48087,0.018,51
153.50186,0.021,51
153.52187,0.02,51
153.54086,0.019,51
153.56386,0.023,51
153.58086,0.017,51
153.60086,0.02,51
153.62086,0.02,51
153.64287,0.022,51
153.66386,0.021,51
153.68286,0.019,51
153.70186,0.019,51
153.72086,0.019,51
153.74286,0.022,51
153.76186,0.019,51
153.78085,0.019,51
153.80185,0.021,51
153.82085,0.019,51
153.84085,0.02,51
153.86185,0.021,51
153.88284,0.021,51
153.90184,0.019,1
153.92084,0.019,1
153.94284,0.022,1
153.96085,0.018,1
153.98184,0.021,1
154.00185,0.02,1
154.02385,0.022,1
154.04085,0.017,50
154.06285,0.022,50
154.08185,0.019,51
154.10085,0.019,51
154.12384,0.023,51
154.14084,0.017,51
154.16084,0.02,51
154.18285,0.022,51
154.20085,0.018,51
154.22285,0.022,51
154.24185,0.019,51
154.26385,0.022,51
154.28186,0.018,51
154.30186,0.02,51
154.32187,0.02,51
154.34187,0.02,51
154.36188,0.02,51
154.38287,0.021,51
154.40088,0.018,51
154.42188,0.021,51
154.44388,0.022,51
154.45988,0.016,51
154.47989,0.02,51
154.50288,0.023,51
154.51988,0.017,51
154.54088,0.021,51
154.55988,0.019,51
154.58287,0.023,51
