tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
10.684004,0.05,55.555557,400,0.0,10.0
10.7020035,0.05,55.555557,400,0.0,10.0
10.717004,0.05,66.66667,400,0.0,10.0
10.735003,0.05,55.555557,400,1.0,11.0
10.751003,0.05,62.499996,400,0.0,10.0
10.769003,0.05,55.555557,400,1.0,11.0
10.784003,0.05,66.66667,400,1.0,10.0
10.802003,0.05,55.555557,400,0.0,10.0
10.819003,0.05,58.823524,400,1.0,11.0
10.835003,0.05,62.499996,400,0.0,10.0
10.853003,0.05,55.555557,400,0.0,10.0
10.873003,0.05,50.0,400,0.0,10.0
10.888003,0.05,66.66667,400,1.0,13.0
10.907003,0.05,52.63158,400,1.0,12.0
10.924004,0.05,58.823524,400,0.0,10.0
10.941004,0.05,58.823524,400,1.0,11.0
10.958004,0.05,58.823524,400,1.0,17.0
10.982004,0.05,41.666668,400,1.0,15.0
11.002005,0.05,50.0,400,1.0,14.0
11.021005,0.05,52.63158,400,1.0,11.0
11.038005,0.05,58.823524,400,1.0,11.0
11.056005,0.05,55.555557,400,0.0,10.0
11.073005,0.05,58.823524,400,0.0,11.0
11.0890045,0.05,62.499996,400,1.0,11.0
11.109005,0.05,50.0,400,0.0,10.0
11.124005,0.05,66.66667,400,2.0,20.0
11.149005,0.05,40.0,400,1.0,11.0
11.169005,0.05,50.0,400,1.0,19.0
11.193006,0.05,41.666668,400,1.0,11.0
11.210006,0.05,58.823524,400,1.0,19.0
11.234006,0.05,41.666668,400,0.0,12.0
11.252006,0.05,55.555557,400,1.0,18.0
11.275005,0.05,43.47826,400,1.0,10.0
11.295006,0.05,50.0,400,1.0,18.0
11.320005,0.05,40.0,400,0.0,10.0
11.337006,0.05,58.823524,400,1.0,11.0
11.354006,0.05,58.823524,400,1.0,10.0
11.372005,0.05,55.555557,400,0.0,10.0
11.387006,0.05,66.66667,400,1.0,13.0
11.406006,0.05,52.63158,400,1.0,11.0
11.427006,0.05,47.61905,400,1.0,10.0
11.443006,0.05,62.499996,400,2.0,11.0
