tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
7.369007,0.05,50.0,400,0.0,9.0
7.384007,0.05,66.66667,400,1.0,8.0
7.400007,0.05,62.499996,400,1.0,8.0
7.4200068,0.05,50.0,400,0.0,8.0
7.4350066,0.05,66.66667,400,0.0,8.0
7.4500065,0.05,66.66667,400,1.0,8.0
7.4680066,0.05,55.555557,400,1.0,8.0
7.485007,0.05,58.823524,400,1.0,11.0
7.5010066,0.05,62.499996,400,1.0,9.0
7.5200067,0.05,52.63158,400,1.0,9.0
7.5350065,0.05,66.66667,400,1.0,9.0
7.5520067,0.05,58.823524,400,1.0,8.0
7.5680065,0.05,62.499996,400,1.0,8.0
7.5860066,0.05,55.555557,400,1.0,8.0
7.6010065,0.05,66.66667,400,1.0,10.0
7.6180067,0.05,58.823524,400,1.0,12.0
7.635007,0.05,58.823524,400,1.0,14.0
7.655007,0.05,50.0,400,1.0,14.0
7.674007,0.05,52.63158,400,1.0,9.0
7.694007,0.05,50.0,400,1.0,8.0
7.708007,0.05,71.428566,400,1.0,9.0
7.7240067,0.05,62.499996,400,1.0,8.0
7.7450066,0.05,47.61905,400,1.0,11.0
7.7590065,0.05,71.428566,400,1.0,9.0
7.7790065,0.05,50.0,400,1.0,11.0
7.7950063,0.05,62.499996,400,1.0,10.0
7.8150063,0.05,50.0,400,1.0,9.0
7.830006,0.05,66.66667,400,1.0,8.0
7.846006,0.05,62.499996,400,1.0,14.0
7.864006,0.05,55.555557,400,1.0,8.0
7.882006,0.05,55.555557,400,1.0,8.0
7.901006,0.05,52.63158,400,1.0,9.0
7.915006,0.05,71.428566,400,1.0,9.0
7.934006,0.05,52.63158,400,1.0,12.0
7.9520063,0.05,55.555557,400,1.0,11.0
7.9700065,0.05,55.555557,400,1.0,8.0
7.9860063,0.05,62.499996,400,0.0,8.0
8.004006,0.05,55.555557,400,1.0,8.0
8.019007,0.05,66.66667,400,1.0,8.0
8.038007,0.05,52.63158,400,1.0,8.0
8.055007,0.05,58.823524,400,1.0,8.0
8.069007,0.05,71.428566,400,1.0,9.0
8.085007,0.05,62.499996,400,1.0,8.0
8.102007,0.05,58.823524,400,1.0,8.0
8.122007,0.05,50.0,400,1.0,8.0
8.137008,0.05,66.66667,400,1.0,10.0
8.152008,0.05,66.66667,400,1.0,9.0
8.171008,0.05,52.63158,400,1.0,9.0
8.187008,0.05,62.499996,400,1.0,8.0
8.204008,0.05,58.823524,400,1.0,9.0
8.220008,0.05,62.499996,400,1.0,9.0
8.236008,0.05,62.499996,400,1.0,8.0
8.254007,0.05,55.555557,400,1.0,9.0
8.270007,0.05,62.499996,400,1.0,9.0
8.287007,0.05,58.823524,400,0.0,12.0
8.304008,0.05,58.823524,400,1.0,10.0
8.321008,0.05,58.823524,400,1.0,11.0
8.339007,0.05,55.555557,400,1.0,8.0
8.355007,0.05,62.499996,400,1.0,8.0
8.373007,0.05,55.555557,400,1.0,8.0
8.389007,0.05,62.499996,400,1.0,8.0
8.404007,0.05,66.66667,400,1.0,8.0
8.422007,0.05,55.555557,400,1.0,8.0
8.438006,0.05,62.499996,400,1.0,8.0
8.455007,0.05,58.823524,400,1.0,9.0
8.471006,0.05,62.499996,400,1.0,10.0
8.491007,0.05,50.0,400,0.0,8.0
8.505007,0.05,71.428566,400,1.0,8.0
8.524007,0.05,52.63158,400,1.0,9.0
8.539007,0.05,66.66667,400,0.0,14.0
8.557007,0.05,55.555557,400,1.0,9.0
8.5750065,0.05,55.555557,400,0.0,8.0
8.591006,0.05,62.499996,400,1.0,10.0
8.609006,0.05,55.555557,400,1.0,13.0
8.627006,0.05,55.555557,400,1.0,9.0
8.645005,0.05,55.555557,400,0.0,7.0
8.661005,0.05,62.499996,400,1.0,8.0
8.679005,0.05,55.555557,400,1.0,8.0
8.696005,0.05,58.823524,400,1.0,9.0
8.712005,0.05,62.499996,400,1.0,8.0
